189
82
82
130
157
147
256
256
274
358
397
497
564
662
718
830
880
990
995
968
921
786
760
751
744
630
575
556
514
507
467
470
411
413
404
407
361
359
386
361
307
341
319
305
325
311
354
358
308
343
340
336
310
357
331
359
353
342
361
360
374
351
407
419
426
416
469
483
496
500
548
608
647
733
1254
984
1002
973
1001
1034
965
875
914
887
818
797
776
849
850
868
856
886
941
927
968
989
993
1005
994
1018
1014
1061
1091
1027
1103
983
1139
1068
1070
1055
1080
1075
1069
1056
1117
1120
1126
1154
1194
1080
1115
1146
1079
1063
1098
992
951
985
971
935
966
935
896
912
956
885
877
869
787
911
903
941
913
961
977
1064
1073
1209
1132
1232
1426
1402
1434
1619
1977
2182
2195
2294
2385
2214
2123
2129
1860
1528
1514
1628
1263
1140
1212
1236
1503
1607
1799
1400
1819
2171
2498
1931
1791
1727
1523
1640
1345
1074
928
880
862
853
829
715
730
663
636
611
584
618
553
498
581
563
583
555
565
604
553
533
557
527
594
611
556
603
563
611
631
619
660
607
576
553
570
566
591
570
537
563
557
558
567
489
553
535
477
556
602
588
673
697
695
666
702
651
743
683
680
774
754
616
519
440
352
163
90
87
45
85
