3316
1334
1577
1753
1845
1902
1639
1629
1375
1183
1015
956
889
793
798
749
728
757
726
739
771
843
847
900
941
1092
1161
1358
1444
1539
1638
1665
1836
1931
1955
2031
2021
2077
2024
2014
1918
1994
1842
1785
1768
1634
1440
1359
1257
1171
1119
1048
986
919
866
881
804
801
809
766
748
733
689
653
716
606
612
608
553
563
574
526
544
538
537
547
520
505
493
472
509
457
504
443
460
486
481
485
489
469
512
450
458
503
447
446
426
438
396
404
406
404
383
352
362
359
342
324
318
325
343
273
288
263
300
256
254
272
263
245
270
241
261
244
235
255
244
256
243
277
272
222
271
257
255
289
292
298
261
318
330
342
334
327
335
340
335
348
387
361
372
399
442
534
509
594
678
687
630
710
696
741
827
717
844
792
812
903
908
831
951
960
994
1126
1163
819
740
715
676
654
646
727
878
836
790
689
752
959
1062
1250
1218
915
962
750
737
879
1185
1196
987
821
616
772
612
1100
1583
1464
1492
1696
1832
1965
1808
2140
1978
2154
1996
1523
2028
2039
2260
1784
1767
1729
1368
1213
1009
734
587
525
524
550
470
394
344
345
328
319
329
309
366
399
487
515
494
551
501
592
553
388
375
325
277
236
220
118
93
171
